TF	Target	EdgeWeight
OTX2	CDC7	0.001628064550459385
TEAD4	IL6ST	0.001628064434044063
FOXH1	EPCAM	0.00162805977743119
GATA6	HDGF	0.0016280474374070764
JUND	NUP35	0.0016280323034152389
MLLT3	SHOX2	0.001628022757358849
FOXH1	NUP54	0.001627992489375174
TCF4	MYCN	0.0016279908595606685
EZH2	CLDN10	0.0016279848059639335
FOXH1	PCDH10	0.0016279569827020168
GATA4	WLS	0.0016279430128633976
GATA6	BCAR3	0.0016279320698231459
NANOG	SMAD5	0.0016279275296255946
POU5F1	APBB1	0.0016279182163998485
OTX2	CPVL	0.0016279149567708373
CTNNB1	TIPARP	0.0016279007541015744
GATA2	REL	0.0016279006376862526
STAT3	ZNF83	0.0016278991242870688
KLF5	ERCC-00108	0.0016278972616419196
JUND	NFYB	0.0016278901603072882
TEAD4	ESCO2	0.0016278757248073816
GATA2	POLR2K	0.0016278693219646811
MLLT3	SNX18	0.0016278576804324985
GATA3	FLRT3	0.0016278402181342244
SNAI2	HIST1H1B	0.0016278144903481007
EOMES	RALB	0.0016278125112876296
EZH2	FUS	0.0016278091352432966
TCF4	SETBP1	0.0016278066905215383
KLF5	TFAP2A	0.001627791440114379
ZFP42	EGR1	0.0016277874819934368
TCF4	ERCC-00076	0.0016277760732918978
TEAD4	ARHGAP42	0.0016277702525258064
GATA4	SRSF6	0.0016277694376185536
OTX2	MATN3	0.001627744291909039
HAND2	TDRD7	0.0016277189133688807
BCL11A	SLA2	0.001627716119401157
POU5F1	ASB4	0.0016277146060019732
JUND	BCLAF1	0.0016277080867439508
FOXH1	LGR4	0.0016277069225907326
SNAI2	ZNF30	0.001627687830477953
MLLT3	PA2G4	0.0016276779351755977
GATA6	PNPLA8	0.001627660938538611
BCL11A	BCL11B	0.0016276598908007145
TEAD4	LIMD1	0.0016276352107524872
MLLT3	ILF3	0.001627613790333271
FOXH1	PCDH7	0.0016275967936962843
FOXH1	MBIP	0.0016275831731036305
ZFP42	PRIC285	0.0016275780508294702
SOX17	ETV3	0.001627561287023127
SOX17	TTC39B	0.00162753916811198
ZFP42	DNAAF2	0.0016275248490273952
SNAI2	HNRNPK	0.0016275180969387293
MLLT3	MATN3	0.0016275157686322927
TP53	POLR2I	0.0016275080852210522
GATA4	ESPL1	0.0016274709487333894
AR	VWA5A	0.0016274680383503437
OTX2	ANXA3	0.0016274647787213326
MXI1	ZNF24	0.0016274249646812677
SOX2	CCDC80	0.0016273983055725694
GATA6	SPPL2A	0.0016273956280201674
GATA6	PHB2	0.001627386431209743
SOX17	XRCC6	0.0016273737419396639
BCL11A	SMAD5	0.0016273607034236193
MLLT3	TRPS1	0.001627356163226068
SMAD2	NEDD4	0.0016273529035970569
TFAP2A	DNA2	0.0016273418441414833
CTNNB1	COL4A1	0.0016273321816697717
GATA2	ETV3	0.0016272470820695162
FOXH1	FAM69A	0.001627240446396172
POU5F1	TTC27	0.0016272254288196564
BCL11A	MMP16	0.0016272185603156686
JUND	ZIC2	0.0016271905042231083
SOX17	MLLT6	0.0016271903878077865
TP53	CRHBP	0.0016271536005660892
PRDM1	MRPS35	0.0016271499916911125
LEF1	BCL11A	0.0016271482454612851
EOMES	MTERF	0.0016271473141387105
KLF5	GRHL1	0.0016271324129775167
POU5F1	KLF6	0.001627103891223669
BCL11A	ZRANB2	0.001627100515179336
GATA6	CEP290	0.0016270598862320185
SMAD2	ANKRD50	0.00162704405374825
PRDM1	HLA-DQB1	0.0016269960906356573
EGR1	DKK1	0.0016269958578050137
KLF5	BARX2	0.0016269831685349345
POU5F1	ARL4A	0.0016269825864583254
TEAD4	NUP54	0.0016269768821075559
GATA2	ERCC-00025	0.0016269716434180737
TP53	HLA-DRB1	0.0016269636107608676
TRIM28	MAMLD1	0.0016269622137770057
POU5F1	CAMK2D	0.001626950572244823
TCF4	ZIC2	0.0016269470797851682
NANOG	ERCC-00095	0.0016269437037408352
MXI1	ZNF202	0.0016269341576844454
PRDM1	SEMA3E	0.0016269311308860779
TFAP2A	INSIG2	0.0016269291518256068
TCF4	CD9	0.0016269264742732048
STAT3	GYPB	0.0016269253101199865
HAND2	TMF1	0.0016269047046080232
GATA6	ZIC2	0.00162690004799515
TRIM28	LDB2	0.00162689748685807
LEF1	SERHL2	0.0016268922481685877
EZH2	ID1	0.0016268895706161857
GATA3	POLB	0.0016268766485154629
GATA2	PCDH10	0.001626853016205132
LEF1	SLC35F1	0.0016268492909148335
EOMES	ARFGAP3	0.001626844285055995
AR	WWTR1	0.0016268164617940784
SOX2	VHL	0.0016268157633021474
HAND2	TTC27	0.001626809244044125
BCL11A	WWTR1	0.001626798533834517
GATA4	DKK1	0.0016267872415482998
NANOG	ELMOD2	0.001626784447580576
FOXH1	PAWR	0.0016267795581370592
GATA3	BUB1B	0.001626774319447577
TP53	SRSF6	0.001626746729016304
EZH2	HNRNPK	0.0016267293831333518
ZFP42	RGPD2	0.0016267234459519386
JUND	ISCA1	0.0016267148312181234
GATA3	SFRP1	0.0016266973689198494
BCL11A	MAN1A1	0.0016266838647425175
HAND2	ARNT2	0.001626667333766818
TCF4	CCDC141	0.0016266379971057177
MLLT3	KIAA1109	0.0016266332240775228
AR	CPE	0.0016266321763396263
GATA2	MSANTD3-TMEFF1	0.0016266319435089827
MLLT3	DDHD2	0.0016266308957710862
TCF4	STAT3	0.0016266180900856853
TEAD4	YPEL5	0.0016266024904325604
NANOG	ZEB2	0.0016266003949567676
SNAI2	KDELR3	0.0016265981830656528
SOX2	NFIC	0.001626581302843988
TEAD4	ANKRD50	0.0016265701269730926
POU5F1	APOBEC3G	0.0016265693120658398
EOMES	POLR2G	0.0016265681479126215
TCF4	ASH2L	0.00162654893938452
TEAD4	KIF23	0.0016265447484329343
STAT3	B4GALT4	0.0016265289159491658
MXI1	SNAPC4	0.0016264934092760086
TP53	RNF13	0.0016264913138002157
MLLT3	TRUB1	0.0016264733858406544
JUND	NFIA	0.0016264657024294138
EZH2	UHRF1	0.00162646290846169
MLLT3	PPARGC1B	0.001626460230909288
TEAD4	SF1	0.001626455457881093
GATA4	NUSAP1	0.001626454759389162
JUND	CPE	0.0016264136647805572
FOXH1	TLE1	0.001626411802135408
GATA2	HOXB3	0.0016264105215668678
PRDM1	TTC39B	0.0016264058649539948
JUND	FOXJ2	0.001626396900974214
FOXH1	ANGPT2	0.0016263800207525492
STAT3	CER1	0.0016263689612969756
TFAP2A	ZNF24	0.0016263630241155624
TCF4	TRIM25	0.0016263587167486548
JUND	TP53	0.001626342535018921
JUND	ZRANB2	0.0016263301949948072
MXI1	KIF21A	0.001626324374228716
TP53	CREB3L2	0.0016263214638456702
TCF4	MRPS30	0.0016263191355392337
SOX2	HLA-DQB1	0.0016263154102489352
AR	TMEM47	0.001626288052648306
SNAI2	ESRRG	0.0016262847930192947
POU5F1	PMP22	0.0016262790886685252
EZH2	AMN1	0.0016262769931927323
TP53	CUX1	0.0016262767603620887
GATA6	OTX2	0.0016262657009065151
TP53	TBC1D4	0.0016262615099549294
BCL11A	STT3B	0.00162625836674124
GATA2	ITM2A	0.0016262466087937355
AR	TDP2	0.0016262149438261986
SNAI2	CLDN11	0.0016262141289189458
NANOG	FOXF1	0.0016262095887213945
OTX2	ITPR2	0.0016261941054835916
TP53	XRCC6	0.001626190380193293
TRIM28	SHOX2	0.001626164186745882
TCF4	APOBEC3C	0.0016261297278106213
TFAP2A	SOX17	0.0016261168057098985
TFAP2A	SLCO2A1	0.001626082812435925
BCL11A	MYBBP1A	0.001626077457331121
TEAD4	CHAF1A	0.0016260648844763637
TCF4	STT3B	0.0016260516131296754
JUND	MALT1	0.0016260369447991252
NANOG	SRSF6	0.0016260339180007577
TEAD4	NIPSNAP3A	0.0016260198317468166
JUND	CITED2	0.0016260097036138177
TFAP2A	DEPDC1B	0.0016260070260614157
MXI1	SNAI2	0.0016260001575574279
PRDM1	LPGAT1	0.001625996083021164
FOXH1	ESRRG	0.001625994686037302
TCF4	EXO1	0.0016259935218840837
GATA3	TPD52	0.0016259856056421995
OTX2	KIAA1804	0.0016259782714769244
SNAI2	PRIC285	0.0016259577823802829
GATA4	ZNF107	0.0016259488184005022
GATA6	PELI2	0.0016259438125416636
MXI1	RFXANK	0.0016259396215900779
TCF4	TFB2M	0.001625938923098147
GATA6	MATN3	0.001625938806682825
TRIM28	TGFBR3	0.0016259358962997794
LEF1	LPGAT1	0.0016259344993159175
ZFP42	ATRX	0.0016259285621345043
AR	DYNC2LI1	0.001625926815904677
BCL11A	GATA6	0.0016259219264611602
EZH2	COL1A2	0.0016259157564491034
OTX2	HSD17B11	0.0016259102849289775
HAND2	FAM89A	0.0016258772229775786
NANOG	SLC35F1	0.0016258760588243604
TEAD4	HNRNPD	0.0016258686082437634
GATA2	RFESD	0.0016258658142760396
PRDM1	SEMA3A	0.0016258653486147523
POU5F1	KLHL4	0.0016258113319054246
GATA3	AFF1	0.0016258055111393332
SOX17	CREB3L2	0.001625802251510322
DNMT3B	RAI14	0.0016257917741313577
LEF1	KLHL12	0.0016257797833532095
GATA2	ERCC-00131	0.0016257797833532095
PRDM1	MIA3	0.0016257790848612785
GATA6	XRCC5	0.001625772099941969
EZH2	TIMP3	0.001625771983526647
SOX17	GPR83	0.0016257526585832238
JUND	ILF2	0.001625732402317226
JUND	RNF138	0.0016257277457043529
SOX17	TBX3	0.0016257226234301925
EGR1	NFE2L3	0.0016257110983133316
NANOG	STAT3	0.0016256931703537703
GATA2	DDAH1	0.0016256683738902211
MLLT3	GLIPR2	0.001625667093321681
EOMES	PFKFB2	0.0016256629023700953
STAT3	RAX2	0.0016256460221484303
TEAD4	TIPIN	0.0016256417147815228
TCF4	SLC36A4	0.0016256169183179736
GATA2	ANKRD28	0.0016256035305559635
TFAP2A	PPT2	0.0016255982918664813
EOMES	ZKSCAN1	0.0016255863010883331
SOX17	ZNF585B	0.0016255773371085525
FOXH1	RIPPLY1	0.0016255667433142662
BCL11A	MSX1	0.001625535893253982
GATA6	FAM188A	0.001625529257580638
BCL11A	BAG3	0.0016255269292742014
SOX2	ERCC-00074	0.0016255045775324106
GATA3	B3GNT5	0.0016255006194114685
LEF1	U2AF1	0.0016254980582743883
OTX2	CNTRL	0.0016254859510809183
EOMES	TNFRSF11B	0.0016254759393632412
TP53	ZFPM2	0.0016254676738753915
AR	MRPS35	0.0016254623187705874
GATA4	APC	0.0016254560323432088
SNAI2	TLE1	0.001625432283617556
GATA2	MAFG	0.0016254225047305226
GATA4	CLDN10	0.0016254126094281673
SOX17	ANKRD26	0.0016253995709121227
FOXH1	DNAJC2	0.0016253988724201918
PRDM1	ESPL1	0.001625396660529077
SMAD2	SNX18	0.0016253935173153877
EOMES	MCC	0.0016253837384283543
HAND2	SMARCD1	0.0016253787325695157
AR	GPR83	0.0016253764042630792
SNAI2	USP44	0.0016253598732873797
NANOG	FBXO28	0.0016253551002591848
EZH2	TFDP1	0.00162535032723099
DNMT3B	GRPR	0.0016253183130174875
EOMES	SYNE2	0.0016253120265901089
GATA6	NUAK1	0.0016253107460215688
MLLT3	TCEA1	0.0016253055073320866
TFAP2A	ANXA3	0.0016252995701506734
EOMES	KIF15	0.001625286415219307
TEAD4	RAB31	0.0016252744244411588
SOX17	SLC39A11	0.0016252680215984583
MXI1	LEF1	0.0016252642963081598
EOMES	FOXF1	0.0016252548666670918
EOMES	NFYB	0.0016252384521067142
BCL11A	RAD51AP1	0.0016252226196229458
PRDM1	CEP55	0.0016251883935183287
GATA3	PRDM14	0.0016251815250143409
TP53	SALL2	0.0016251702327281237
FOXH1	ESCO2	0.0016251627821475267
SNAI2	STK3	0.0016251530032604933
SOX17	SMAD5	0.0016251448541879654
TEAD4	GTF2H2D	0.001625117496587336
SOX17	HOXB6	0.00162511074449867
HAND2	RFXANK	0.0016251077177003026
TP53	TRIP13	0.001625107484869659
TEAD4	POLR1A	0.001625105389393866
JUND	SATB2	0.0016251029446721077
TEAD4	TMEM64	0.0016251024790108204
TEAD4	ANKMY2	0.0016251010820269585
POU5F1	GABRB2	0.001625095377676189
GATA6	AGL	0.001625088625587523
GATA6	TCF19	0.0016250794287770987
SNAI2	FLRT2	0.0016250776825472713
MLLT3	SOX13	0.0016250768676400185
EOMES	HLA-DRB1	0.0016250732587650418
LEF1	RAB31	0.0016250716289505363
NANOG	KAT7	0.0016250698827207088
NANOG	PCDH10	0.0016250680200755596
GATA3	ETS1	0.0016250615008175373
BCL11A	MCCC1	0.001625045551918447
GATA2	KIAA1324L	0.001625041477382183
FOXH1	ENC1	0.0016250413609668612
GATA6	UHRF1	0.0016250413609668612
TFAP2A	UTP15	0.0016250362386927009
LEF1	EPHA4	0.0016250353073701262
GATA4	POU2F1	0.0016250221524387598
MXI1	ZNF30	0.0016250105109065771
TFAP2A	SETBP1	0.0016249967738986015
NANOG	RAD51AP1	0.0016249861801043153
EZH2	CD9	0.001624984317459166
CTNNB1	ATP11B	0.0016249824548140168
SOX2	AMN1	0.0016249718610197306
AR	MRS2	0.0016249642940238118
STAT3	XRN1	0.0016249477630481124
TEAD4	TGFB1	0.001624931930564344
PRDM1	YPEL5	0.0016249289037659764
EOMES	C11ORF46	0.0016249034088104963
BCL11A	CCNB2	0.0016248797765001655
STAT3	DNA2	0.0016248628962785006
BCL11A	PDLIM3	0.0016248623142018914
JUND	GSC	0.0016248620813712478
CTNNB1	C4ORF46	0.0016248620813712478
GATA6	CNKSR3	0.0016248455503955483
NANOG	RAD51	0.0016248379833996296
BCL11A	WDFY1	0.0016248211031779647
MLLT3	HAS2	0.0016248004976660013
EZH2	FBXO34	0.0016247970052063465
GATA4	MRPL1	0.001624786644242704
TCF4	SLCO2A1	0.0016247763996943831
GATA4	TCEA1	0.0016247701132670045
GATA4	NRIP1	0.0016247594030573964
EZH2	QPCT	0.0016247445018962026
GATA4	ZKSCAN1	0.0016247237799689174
PRDM1	FBXO34	0.001624705153517425
CTNNB1	MIA3	0.0016246855957433581
MXI1	SLCO2A1	0.0016246848972514272
GATA3	NHLH2	0.0016246795421466231
GATA4	LIPG	0.0016246773302555084
GATA3	KLF6	0.0016246731393039227
ZFP42	LDB2	0.0016246727900579572
GATA3	TRIP6	0.0016246703453361988
GATA6	CITED2	0.0016246587038040161
AR	CIITA	0.0016246541636064649
STAT3	BCLAF1	0.0016246391460299492
JUND	ELMOD2	0.001624635886400938
SMAD2	KIAA0528	0.0016246245941147208
NANOG	PRIM1	0.0016246091108769178
EGR1	C11ORF46	0.001624599564820528
GATA3	KHDRBS2	0.0016245871083810925
EZH2	MBOAT1	0.0016245705774053931
HAND2	NFKBIA	0.0016245533479377627
AR	MEF2D	0.0016245399601757526
FOXH1	SULF2	0.001624526223167777
TRIM28	SMARCD1	0.0016245043370872736
LEF1	EZH2	0.0016245037550106645
NANOG	ETV1	0.0016244945582002401
BCL11A	ARID5B	0.00162448117043823
FOXH1	PHF17	0.0016244594007730484
GATA4	CD200	0.0016244519501924515
MLLT3	HCFC1	0.0016244429862126708
OTX2	DLGAP5	0.0016244370490312576
MXI1	YBX1	0.0016244074795395136
DNMT3B	PDCD4	0.0016244027065113187
GATA4	CLGN	0.0016243933932855725
GATA3	HIST1H1B	0.0016243872232735157
GATA6	CPVL	0.0016243846621364355
TFAP2A	ZBTB38	0.0016243818681687117
GATA2	CTBP1	0.001624368247576058
EZH2	CEBPZ	0.001624363474547863
OTX2	TBX3	0.0016243633581325412
BCL11A	BMPR1A	0.0016243583522737026
OTX2	MEPE	0.0016243514837697148
AR	FUS	0.0016243450809270144
BCL11A	STK17B	0.001624344033189118
AR	NUP35	0.0016243384452536702
TEAD4	FARSB	0.0016243091085925698
TCF4	CCDC81	0.001624294207431376
MLLT3	ZNF589	0.0016242890851572156
SMAD2	CCKBR	0.0016242836136370897
SNAI2	ZNF238	0.0016242736019194126
SOX2	DDX54	0.0016242638230323792
TP53	SNX18	0.0016242536948993802
GATA6	ECI2	0.0016242442652583122
FOXH1	H1F0	0.0016242265701293945
LEF1	RSPO3	0.0016242264537140727
EGR1	HOPX	0.0016242045676335692
GATA6	PREPL	0.0016242044512182474
ZFP42	WWP1	0.0016242024721577764
BCL11A	DNMT3B	0.001624195952899754
SOX17	RHAG	0.0016241705743595958
AR	EHMT2	0.001624163007363677
SNAI2	KLHL12	0.001624151598662138
CTNNB1	UPF1	0.0016241481062024832
PRDM1	CITED2	0.0016241457778960466
ZFP42	ZNF30	0.0016241241246461868
TP53	TMOD1	0.0016240623081102967
MXI1	EPHA4	0.0016240569530054927
SOX2	TRIM2	0.0016240425175055861
OTX2	EPB41L3	0.0016240323893725872
MLLT3	RAB31	0.001624028431251645
ZFP42	GYPE	0.0016240180702880025
OTX2	ANKRD6	0.001624017022550106
HAND2	MFAP4	0.0016239983960986137
SOX17	YBX1	0.0016239781398326159
LEF1	ERCC-00044	0.0016239596297964454
GATA2	ST8SIA1	0.0016239577671512961
ZFP42	MME	0.0016239427495747805
TEAD4	CALCOCO1	0.0016239210963249207
TRIM28	PDGFRA	0.001623914111405611
EZH2	ALG6	0.0016239085234701633
ZFP42	MAP4K3	0.001623899326659739
GATA4	KLF6	0.0016238896641880274
BCL11A	STIM2	0.0016238880343735218
GATA6	PCDH10	0.0016238850075751543
TP53	CENPK	0.0016238810494542122
OTX2	GRPR	0.0016238647513091564
BCL11A	DEPDC1B	0.0016238592797890306
FOXH1	PLK2	0.001623842865228653
TCF4	GLDC	0.0016238258685916662
GATA2	APEX1	0.0016238121315836906
GATA6	YAF2	0.0016238080570474267
JUND	DLC1	0.001623798510991037
EOMES	AGPAT5	0.0016237884992733598
TEAD4	PTGR1	0.0016237864037975669
SOX17	NKX3-1	0.0016237794188782573
OTX2	UTP15	0.0016237776726484299
ZFP42	KLHL28	0.0016237470554187894
TRIM28	OTUD6B	0.001623741933144629
FOXH1	KLF8	0.0016237396048381925
PRDM1	TBC1D4	0.0016237375093623996
TEAD4	TP53INP1	0.0016237319214269519
CTNNB1	PDCD11	0.0016237101517617702
PRDM1	GATA3	0.0016237007221207023
HAND2	ASS1	0.0016236893134191632
GATA2	NUSAP1	0.001623666612431407
EZH2	MECOM	0.0016236489173024893
POU5F1	HMGA1	0.0016236358787864447
PRDM1	S1PR3	0.001623624819330871
LEF1	PCDH7	0.0016236082883551717
MXI1	SOX5	0.0016236025840044022
SNAI2	APBB2	0.0016235923394560814
JUND	ESRRG	0.0016235877992585301
LEF1	PRIM1	0.001623582560569048
SNAI2	POLR2F	0.0016235740622505546
CTNNB1	FBXO28	0.0016235662624239922
PRDM1	GNG11	0.001623557647690177
POU5F1	CASD1	0.0016235561342909932
SOX2	FOXJ1	0.001623545540496707
GATA6	RUVBL1	0.0016235447255894542
STAT3	SHOX	0.0016235405346378684
OTX2	ZNF146	0.0016235403018072248
EZH2	KLF6	0.0016235113143920898
SMAD2	ARHGAP28	0.0016234619542956352
EZH2	HTRA1	0.0016234569484367967
BCL11A	SNRPB	0.0016234514769166708
HAND2	FASTKD3	0.0016234449576586485
PRDM1	HPRT1	0.0016234415816143155
GATA6	DUSP4	0.001623433199711144
EGR1	PCDH7	0.001623421791009605
GATA4	PROM1	0.0016234128270298243
KLF5	NFKBIB	0.0016233971109613776
SNAI2	TTC39B	0.0016233938513323665
ZFP42	GTF3C4	0.001623370684683323
TFAP2A	SP100	0.0016233664937317371
MXI1	SOX17	0.0016233663773164153
JUND	RIOK1	0.0016233565984293818
SOX17	SH3RF1	0.001623335643671453
NANOG	NEDD4	0.0016233284259214997
EZH2	ERCC-00145	0.001623322255909443
GATA6	GLMN	0.001623316202312708
TFAP2A	ERCC-00112	0.001623315503820777
GATA2	GCA	0.0016233129426836967
GATA2	CRX	0.0016233082860708237
MLLT3	BCAR3	0.001623298041522503
GATA3	PGM2	0.0016232962952926755
NANOG	ERCC-00009	0.0016232936177402735
POU5F1	HOXB2	0.0016232900088652968
LEF1	CNTRL	0.001623281161300838
MLLT3	ARID4B	0.0016232776688411832
JUND	SMARCD3	0.0016232698690146208
SOX17	NDC80	0.0016232673078775406
POU5F1	RNPS1	0.0016232650959864259
TEAD4	GYPE	0.0016232442576438189
SNAI2	DYNC1I1	0.0016232336638495326
MLLT3	FBN1	0.0016232270281761885
SOX17	UTP15	0.0016232238849624991
GATA3	HPRT1	0.0016232189955189824
GATA4	SP100	0.0016232121270149946
GATA4	LIMD1	0.0016232086345553398
FOXP1	PLP1	0.0016232070047408342
LEF1	FEZ1	0.0016232011839747429
SNAI2	ANGPT2	0.001623167423531413
TP53	HDGF	0.0016231669578701258
GATA4	MAML3	0.0016231443732976913
MXI1	TMOD1	0.0016231382032856345
BCL11A	GRPR	0.0016231256304308772
EZH2	STK38L	0.0016231193440034986
AR	E2F7	0.0016231187619268894
NANOG	CAP2	0.0016231138724833727
FOXH1	SLC6A15	0.0016231121262535453
SOX17	SLCO2A1	0.001623097574338317
SMAD2	MCM6	0.0016230804612860084
PRDM1	LIPG	0.0016230752225965261
SMAD2	MEX3C	0.0016230747569352388
MLLT3	GCM1	0.001623073359951377
TEAD4	TLE3	0.0016230689361691475
SOX17	CHAF1A	0.0016230579931288958
TFAP2A	BMPER	0.0016230575274676085
EOMES	HIF3A	0.0016230563633143902
ZFP42	TTC39B	0.0016230473993346095
EGR1	SIX6	0.0016230287728831172
SOX17	DPF2	0.0016230179462581873
POU5F1	SYNC	0.0016230115434154868
SNAI2	UBTF	0.0016230021137744188
AR	YAF2	0.001622978481464088
GATA3	CRABP2	0.0016229774337261915
SMAD2	PRKACB	0.0016229759203270078
TFAP2A	GYPA	0.0016229698667302728
TP53	HMGA1	0.001622967654839158
EGR1	DCLK1	0.0016229655593633652
GATA6	CSRP2	0.0016229650937020779
EOMES	PCDH7	0.001622946816496551
TRIM28	SNRPB	0.0016229406464844942
TCF4	FAM188A	0.0016229129396378994
BCL11A	MRS2	0.00162290851585567
EOMES	POLR2I	0.0016229073517024517
PRDM1	ZNF202	0.0016229029279202223
POU5F1	MAMLD1	0.001622898387722671
POU5F1	DPYSL3	0.001622879528440535
LEF1	TRIP11	0.0016228639287874103
LEF1	CA14	0.0016228536842390895
AR	ZNF30	0.001622836571186781
FOXH1	GPC3	0.0016228302847594023
LEF1	ATG4C	0.0016228258609771729
OTX2	MANEA	0.0016228209715336561
OTX2	CASD1	0.0016228186432272196
AR	SRC	0.0016227817395702004
SMAD2	MMP16	0.0016227777814492583
BCL11A	EHMT2	0.0016227727755904198
MXI1	ID3	0.0016227482119575143
NANOG	KDM6A	0.0016227472806349397
SNAI2	GPC3	0.001622735639102757
KLF5	DEDD2	0.0016227251617237926
JUND	WDR35	0.0016227016458287835
BCL11A	KRCC1	0.0016226948937401175
MXI1	SALL2	0.0016226869774982333
TRIM28	EXO1	0.0016226822044700384
KLF5	ANXA3	0.0016226795269176364
SMAD2	PALLD	0.0016226734733209014
CTNNB1	MLF1IP	0.0016226612497121096
TEAD4	S1PR3	0.0016226472798734903
TCF4	DCAF6	0.0016226442530751228
LEF1	SMAD5	0.0016226432053372264
POU5F1	CD9	0.0016226423904299736
EOMES	RBFOX2	0.0016226377338171005
EZH2	RPL17-C18ORF32	0.0016226308653131127
GATA6	SNRPB	0.0016226277220994234
SNAI2	ZNF24	0.001622624578885734
LEF1	SNX14	0.001622606418095529
EGR1	KLHL12	0.0016225958243012428
PRDM1	GYPE	0.001622594310902059
EZH2	CHL1	0.0016225856961682439
GATA4	BHLHE40	0.0016225792933255434
JUND	SRSF6	0.0016225597355514765
FOXP1	CEP85L	0.0016225501894950867
AR	TNFRSF11B	0.0016225101426243782
BCL11A	MALT1	0.0016224895371124148
EOMES	BTG2	0.0016224656719714403
SNAI2	ESRP1	0.001622463227249682
POU5F1	PREPL	0.0016224610153585672
JUND	CBR1	0.0016224558930844069
EGR1	THAP9	0.0016224546125158668
TP53	GYPE	0.001622444367967546
FOXH1	DUSP4	0.001622443669475615
GATA3	ESCO2	0.001622412004508078
TFAP2A	ESCO2	0.001622409326955676
EZH2	ZBTB38	0.0016224076971411705
TRIM28	PSIP1	0.001622393261641264
EZH2	TDRD7	0.0016223863931372762
TEAD4	SP100	0.0016223806887865067
TP53	NLGN4X	0.0016223762650042772
ZFP42	DEDD2	0.001622373703867197
POU5F1	VAMP7	0.0016223653219640255
GATA6	LGR4	0.0016223497223109007
TCF4	PIK3R5	0.0016223314451053739
AR	MYCN	0.001622325275093317
EZH2	UNC5C	0.0016223224811255932
MXI1	CDCA2	0.0016223200364038348
SOX17	SNAI1	0.0016223122365772724
JUND	SOX13	0.0016222812701016665
EZH2	RFESD	0.0016222656704485416
EOMES	ASH2L	0.0016222655540332198
TRIM28	TRPS1	0.001622254028916359
TEAD4	NR2C1	0.0016222515841946006
POU5F1	UTP18	0.0016222423873841763
TEAD4	HLA-DRB1	0.001622227136977017
GATA3	AGPAT5	0.0016222253907471895
TEAD4	RNPS1	0.0016222200356423855
HAND2	DMBX1	0.0016222145641222596
POU5F1	H1F0	0.0016221861587837338
OTX2	HOXB7	0.0016221839468926191
GATA6	NFKBIA	0.00162217125762254
SMAD2	HLA-DRB1	0.0016221563564613461
TP53	CNKSR3	0.0016221512341871858
GATA2	RGS5	0.001622147741727531
GATA6	TTC39B	0.0016221165424212813
GATA3	CALB1	0.0016221007099375129
SMAD2	TIMP3	0.001622046111151576
MXI1	NDC80	0.00162203807849437
FOXH1	STT3B	0.001622034003958106
KLF5	RIN2	0.0016220168909057975
FOXH1	ZNF518B	0.0016220029210671782
EGR1	BTBD10	0.0016219794051721692
SNAI2	ASS1	0.0016219769604504108
EZH2	SEMA6A	0.0016219750978052616
TRIM28	EEF1A1	0.0016219599638134241
TCF4	CHL1	0.0016219590324908495
LEF1	GTF2H2	0.0016219583339989185
POU5F1	NR0B1	0.001621949952095747
AR	OTUD6B	0.001621933188289404
HAND2	PCDH7	0.0016219258541241288
TEAD4	DDAH1	0.0016219215467572212
EGR1	DACH1	0.0016219130484387279
TRIM28	POLR2G	0.0016219051321968436
SOX2	ATG4C	0.0016219037352129817
GATA6	NANOG	0.001621885341592133
GATA6	CDC7	0.0016218704404309392
GATA3	PLK2	0.0016218601958826184
EZH2	ZRANB2	0.0016218575183302164
GATA2	ARID4B	0.0016218486707657576
JUND	POLR1B	0.0016218305099755526
AR	MECOM	0.0016218263190239668
TRIM28	LRIG3	0.0016218128148466349
EZH2	SMAD6	0.0016218078089877963
POU5F1	SKA3	0.0016218076925724745
SMAD2	POLR3E	0.001621791161596775
LEF1	DNAJC2	0.0016217748634517193
TFAP2A	IL6ST	0.0016217563534155488
KLF5	NDC80	0.0016217298107221723
JUND	FOXF1	0.0016217146767303348
SNAI2	HLA-DRB1	0.0016217019874602556
GATA3	ZNF398	0.001621690345928073
SNAI2	MEIS2	0.001621672767214477
TCF4	CEP290	0.0016216568183153868
JUND	RAX2	0.001621649949811399
MXI1	XRCC6	0.0016216476215049624
DNMT3B	DLGAP5	0.0016216340009123087
BCL11A	SLCO2A1	0.001621618983335793
MXI1	ZNF398	0.0016216184012591839
SOX2	TRIP6	0.0016216090880334377
SOX17	SUPT7L	0.001621600124053657
EZH2	ERCC-00044	0.00162159139290452
PRDM1	WWP1	0.0016215830110013485
GATA2	SUPT7L	0.001621579984202981
NANOG	PPP1R9A	0.00162157928571105
NANOG	HOXB2	0.0016215615905821323
EOMES	ATG4C	0.0016215471550822258
FOXH1	ASXL1	0.0016215379582718015
MLLT3	SALL3	0.0016215278301388025
EZH2	CEP85L	0.0016215271316468716
JUND	FOXN3	0.0016215264331549406
GATA4	SNX16	0.001621520845219493
EZH2	GYPB	0.0016215135110542178
MLLT3	ZFYVE16	0.0016215088544413447
SOX17	BTG2	0.0016215030336752534
STAT3	MTERF	0.00162149453535676
STAT3	SOX4	0.0016214672941714525
MXI1	CBFA2T2	0.0016214643837884068
